CODIGO_UNICO,COLUMNA,TIPO_COLUMNA,VALOR_ACTUAL,VALOR_PROPUESTO,FUENTE_VALOR_PROPUESTO,REGLA_MATCH,CONFIANZA,ACCION,MOTIVO,MATCH_STATUS_FINAL,MATCH_METHOD_FINAL
I162S2C86J4V2,AREA_ADMIN_DERECHO,AREA_CONOCIMIENTO,0,0,DICCIONARIO_COMPLEMENTADO.AREA_ADMIN_DERECHO,MATCH_R1_CODIGO_UNICO_DERIVADO,ALTA,MANTENER,Valor técnico AREA_ADMIN_DERECHO disponible con match único no ambiguo.,MATCH_UNICO,MATCH_R1_CODIGO_UNICO_DERIVADO
I162S2C86J4V2,AREA_AGRI_SILVI_PESCA_VET,AREA_CONOCIMIENTO,0,0,DICCIONARIO_COMPLEMENTADO.AREA_AGRI_SILVI_PESCA_VET,MATCH_R1_CODIGO_UNICO_DERIVADO,ALTA,MANTENER,Valor técnico AREA_AGRI_SILVI_PESCA_VET disponible con match único no ambiguo.,MATCH_UNICO,MATCH_R1_CODIGO_UNICO_DERIVADO
I162S2C86J4V2,AREA_ARTES_HUMANIDADES,AREA_CONOCIMIENTO,0,0,DICCIONARIO_COMPLEMENTADO.AREA_ARTES_HUMANIDADES,MATCH_R1_CODIGO_UNICO_DERIVADO,ALTA,MANTENER,Valor técnico AREA_ARTES_HUMANIDADES disponible con match único no ambiguo.,MATCH_UNICO,MATCH_R1_CODIGO_UNICO_DERIVADO
I162S2C86J4V2,AREA_CIENCIAS_NAT_MAT_ESTAD,AREA_CONOCIMIENTO,0,0,DICCIONARIO_COMPLEMENTADO.AREA_CIENCIAS_NAT_MAT_ESTAD,MATCH_R1_CODIGO_UNICO_DERIVADO,ALTA,MANTENER,Valor técnico AREA_CIENCIAS_NAT_MAT_ESTAD disponible con match único no ambiguo.,MATCH_UNICO,MATCH_R1_CODIGO_UNICO_DERIVADO
I162S2C86J4V2,AREA_CS_SOCIAL_PERIODISMO_INFO,AREA_CONOCIMIENTO,0,0,DICCIONARIO_COMPLEMENTADO.AREA_CS_SOCIAL_PERIODISMO_INFO,MATCH_R1_CODIGO_UNICO_DERIVADO,ALTA,MANTENER,Valor técnico AREA_CS_SOCIAL_PERIODISMO_INFO disponible con match único no ambiguo.,MATCH_UNICO,MATCH_R1_CODIGO_UNICO_DERIVADO
I162S2C86J4V2,AREA_EDUCACION,AREA_CONOCIMIENTO,0,0,DICCIONARIO_COMPLEMENTADO.AREA_EDUCACION,MATCH_R1_CODIGO_UNICO_DERIVADO,ALTA,MANTENER,Valor técnico AREA_EDUCACION disponible con match único no ambiguo.,MATCH_UNICO,MATCH_R1_CODIGO_UNICO_DERIVADO
I162S2C86J4V2,AREA_INGE_INDUSTRIA_CONSTRUC,AREA_CONOCIMIENTO,0,0,DICCIONARIO_COMPLEMENTADO.AREA_INGE_INDUSTRIA_CONSTRUC,MATCH_R1_CODIGO_UNICO_DERIVADO,ALTA,MANTENER,Valor técnico AREA_INGE_INDUSTRIA_CONSTRUC disponible con match único no ambiguo.,MATCH_UNICO,MATCH_R1_CODIGO_UNICO_DERIVADO
I162S2C86J4V2,AREA_SALUD_BIENESTAR,AREA_CONOCIMIENTO,0,0,DICCIONARIO_COMPLEMENTADO.AREA_SALUD_BIENESTAR,MATCH_R1_CODIGO_UNICO_DERIVADO,ALTA,MANTENER,Valor técnico AREA_SALUD_BIENESTAR disponible con match único no ambiguo.,MATCH_UNICO,MATCH_R1_CODIGO_UNICO_DERIVADO
I162S2C86J4V2,AREA_SERVICIOS,AREA_CONOCIMIENTO,0,0,DICCIONARIO_COMPLEMENTADO.AREA_SERVICIOS,MATCH_R1_CODIGO_UNICO_DERIVADO,ALTA,MANTENER,Valor técnico AREA_SERVICIOS disponible con match único no ambiguo.,MATCH_UNICO,MATCH_R1_CODIGO_UNICO_DERIVADO
I162S2C86J4V2,AREA_TECNO_INFO_COMUNICA,AREA_CONOCIMIENTO,0,0,DICCIONARIO_COMPLEMENTADO.AREA_TECNO_INFO_COMUNICA,MATCH_R1_CODIGO_UNICO_DERIVADO,ALTA,MANTENER,Valor técnico AREA_TECNO_INFO_COMUNICA disponible con match único no ambiguo.,MATCH_UNICO,MATCH_R1_CODIGO_UNICO_DERIVADO
I162S2C86J4V2,VACANTES_PRIMER_SEMESTRE,OFERTA_ACADEMICA,0,0,DICCIONARIO_COMPLEMENTADO.VACANTES_PRIMER_SEMESTRE,MATCH_R1_CODIGO_UNICO_DERIVADO,ALTA,MANTENER,Valor técnico VACANTES_PRIMER_SEMESTRE disponible con match único no ambiguo.,MATCH_UNICO,MATCH_R1_CODIGO_UNICO_DERIVADO
I162S2C86J4V2,VACANTES_SEGUNDO_SEMESTRE,OFERTA_ACADEMICA,0,0,DICCIONARIO_COMPLEMENTADO.VACANTES_SEGUNDO_SEMESTRE,MATCH_R1_CODIGO_UNICO_DERIVADO,ALTA,MANTENER,Valor técnico VACANTES_SEGUNDO_SEMESTRE disponible con match único no ambiguo.,MATCH_UNICO,MATCH_R1_CODIGO_UNICO_DERIVADO
I162S2C86J4V2,FECHA_ADMISION_INICIAL,NO_AUTOCOMPLETABLE_CON_BASES_ACTUALES,REVISAR,,,MATCH_R1_CODIGO_UNICO_DERIVADO,NULA,DEJAR_REVISAR,Sin fuente documental explícita en bases actuales.,MATCH_UNICO,MATCH_R1_CODIGO_UNICO_DERIVADO
I162S2C86J4V2,MALLA_CURRICULAR,NO_AUTOCOMPLETABLE_CON_BASES_ACTUALES,REVISAR,,,MATCH_R1_CODIGO_UNICO_DERIVADO,NULA,DEJAR_REVISAR,Sin fuente documental explícita en bases actuales.,MATCH_UNICO,MATCH_R1_CODIGO_UNICO_DERIVADO
I162S2C86J4V2,PERFIL_EGRESO,NO_AUTOCOMPLETABLE_CON_BASES_ACTUALES,REVISAR,,,MATCH_R1_CODIGO_UNICO_DERIVADO,NULA,DEJAR_REVISAR,Sin fuente documental explícita en bases actuales.,MATCH_UNICO,MATCH_R1_CODIGO_UNICO_DERIVADO
I162S2C86J4V2,TEXTO_REQUISITO_INGRESO,INGRESO_REQUISITOS,REVISAR,,,MATCH_R1_CODIGO_UNICO_DERIVADO,NULA,DEJAR_REVISAR,No existe fuente textual explícita para este requisito en bases actuales.,MATCH_UNICO,MATCH_R1_CODIGO_UNICO_DERIVADO
I162S2C86J4V2,LICENCIA_ENS_MEDIA,INGRESO_REQUISITOS,REVISAR,,,MATCH_R1_CODIGO_UNICO_DERIVADO,NULA,DEJAR_REVISAR,No existe fuente textual explícita para este requisito en bases actuales.,MATCH_UNICO,MATCH_R1_CODIGO_UNICO_DERIVADO
I162S2C86J4V2,NOTAS_ENS_MEDIA,INGRESO_REQUISITOS,REVISAR,,,MATCH_R1_CODIGO_UNICO_DERIVADO,NULA,DEJAR_REVISAR,No existe fuente textual explícita para este requisito en bases actuales.,MATCH_UNICO,MATCH_R1_CODIGO_UNICO_DERIVADO
I162S2C86J4V2,PROMEDIO_MIN_ENS_MEDIA,INGRESO_REQUISITOS,REVISAR,,,MATCH_R1_CODIGO_UNICO_DERIVADO,NULA,DEJAR_REVISAR,No existe fuente textual explícita para este requisito en bases actuales.,MATCH_UNICO,MATCH_R1_CODIGO_UNICO_DERIVADO
I162S2C86J4V2,RECONOCIMIENTOS_APREN_PREVIOS,INGRESO_REQUISITOS,REVISAR,,,MATCH_R1_CODIGO_UNICO_DERIVADO,NULA,DEJAR_REVISAR,No existe fuente textual explícita para este requisito en bases actuales.,MATCH_UNICO,MATCH_R1_CODIGO_UNICO_DERIVADO
I162S2C86J4V2,EXPERIENCIA_LABORAL,INGRESO_REQUISITOS,REVISAR,,,MATCH_R1_CODIGO_UNICO_DERIVADO,NULA,DEJAR_REVISAR,No existe fuente textual explícita para este requisito en bases actuales.,MATCH_UNICO,MATCH_R1_CODIGO_UNICO_DERIVADO
I162S2C86J4V2,OTROS_REQUISITOS,INGRESO_REQUISITOS,REVISAR,,,MATCH_R1_CODIGO_UNICO_DERIVADO,NULA,DEJAR_REVISAR,No existe fuente textual explícita para este requisito en bases actuales.,MATCH_UNICO,MATCH_R1_CODIGO_UNICO_DERIVADO
I162S2C86J4V2,MAIL_DIFUSION_CARRERA,NO_AUTOCOMPLETABLE_CON_BASES_ACTUALES,REVISAR,,,MATCH_R1_CODIGO_UNICO_DERIVADO,NULA,DEJAR_REVISAR,Sin fuente documental explícita en bases actuales.,MATCH_UNICO,MATCH_R1_CODIGO_UNICO_DERIVADO
I162S2C86J4V2,FORMATO_VALOR,ARANCELES_VALORES,REVISAR,,,MATCH_R1_CODIGO_UNICO_DERIVADO,NULA,DEJAR_REVISAR,SIN_FUENTE_ARANCELARIA_EN_BASES_ACTUALES.,MATCH_UNICO,MATCH_R1_CODIGO_UNICO_DERIVADO
I162S2C86J4V2,VALOR_MATRICULA_ANUAL,ARANCELES_VALORES,REVISAR,,,MATCH_R1_CODIGO_UNICO_DERIVADO,NULA,DEJAR_REVISAR,SIN_FUENTE_ARANCELARIA_EN_BASES_ACTUALES.,MATCH_UNICO,MATCH_R1_CODIGO_UNICO_DERIVADO
I162S2C86J4V2,COSTO_TITULACION,ARANCELES_VALORES,REVISAR,,,MATCH_R1_CODIGO_UNICO_DERIVADO,NULA,DEJAR_REVISAR,SIN_FUENTE_ARANCELARIA_EN_BASES_ACTUALES.,MATCH_UNICO,MATCH_R1_CODIGO_UNICO_DERIVADO
I162S2C86J4V2,VALOR_CERTIFICADO_DIPLOMA,ARANCELES_VALORES,REVISAR,,,MATCH_R1_CODIGO_UNICO_DERIVADO,NULA,DEJAR_REVISAR,SIN_FUENTE_ARANCELARIA_EN_BASES_ACTUALES.,MATCH_UNICO,MATCH_R1_CODIGO_UNICO_DERIVADO
I162S2C86J4V2,ARANCEL_ANUAL,ARANCELES_VALORES,REVISAR,,,MATCH_R1_CODIGO_UNICO_DERIVADO,NULA,DEJAR_REVISAR,SIN_FUENTE_ARANCELARIA_EN_BASES_ACTUALES.,MATCH_UNICO,MATCH_R1_CODIGO_UNICO_DERIVADO
I162S2C86J4V2,VIGENCIA_CARRERA,NO_AUTOCOMPLETABLE_CON_BASES_ACTUALES,REVISAR,,,MATCH_R1_CODIGO_UNICO_DERIVADO,NULA,DEJAR_REVISAR,Sin fuente documental explícita en bases actuales.,MATCH_UNICO,MATCH_R1_CODIGO_UNICO_DERIVADO
I162S2C86J4V2,MATCH_STATUS,CONTROL_TECNICO,MATCH_UNICO,MATCH_UNICO,ALGORITMO_METODOLOGICO_R1_R5,MATCH_R1_CODIGO_UNICO_DERIVADO,ALTA,MANTENER,Estado recalculado por metodología actual.,MATCH_UNICO,MATCH_R1_CODIGO_UNICO_DERIVADO
I162S2C86J4V2,MATCH_METHOD,CONTROL_TECNICO,P1_CODIGO_UNICO_EXACTO,MATCH_R1_CODIGO_UNICO_DERIVADO,ALGORITMO_METODOLOGICO_R1_R5,MATCH_R1_CODIGO_UNICO_DERIVADO,ALTA,REEMPLAZAR,Método recalculado por metodología actual.,MATCH_UNICO,MATCH_R1_CODIGO_UNICO_DERIVADO
I162S2C86J4V2,MATCH_KEY,CONTROL_TECNICO,I162S2C86J4V2,I162S2C86J4V2,ALGORITMO_METODOLOGICO_R1_R5,MATCH_R1_CODIGO_UNICO_DERIVADO,ALTA,MANTENER,Llave principal de match.,MATCH_UNICO,MATCH_R1_CODIGO_UNICO_DERIVADO
I162S2C86J4V2,MATCH_COUNT,CONTROL_TECNICO,1,1,ALGORITMO_METODOLOGICO_R1_R5,MATCH_R1_CODIGO_UNICO_DERIVADO,ALTA,MANTENER,Cantidad de candidatos del método final.,MATCH_UNICO,MATCH_R1_CODIGO_UNICO_DERIVADO
I162S2C86J4V2,MATCH_CODIGO_UNICO_DERIVADO,CONTROL_TECNICO,I162S2C86J4V2,I162S2C86J4V2,ALGORITMO_METODOLOGICO_R1_R5,MATCH_R1_CODIGO_UNICO_DERIVADO,ALTA,MANTENER,Código del candidato único.,MATCH_UNICO,MATCH_R1_CODIGO_UNICO_DERIVADO
I162S2C86J4V2,_NOMBRE_NORM,NO_AUTOCOMPLETABLE_CON_BASES_ACTUALES,AUDITORIA,,,MATCH_R1_CODIGO_UNICO_DERIVADO,ALTA,MANTENER,No hay regla de completitud definida para este campo con bases actuales.,MATCH_UNICO,MATCH_R1_CODIGO_UNICO_DERIVADO
I162S2C87J4V2,CODIGO_UNICO,IDENTIFICADOR,I162S2C87J4V2,I162S2C87J4V2,PROMEDIOS_MATRIZ.CODIGO_UNICO,CODIGO_EXACTO_MATRIZ,ALTA,MANTENER,Identificador exacto del programa en matriz.,MATCH_UNICO,MATCH_R1_CODIGO_UNICO_DERIVADO
I162S2C87J4V2,CODIGO_IES_NUM,IDENTIFICADOR,162,162,PROMEDIOS_MATRIZ.CODIGO_IES_NUM,CODIGO_EXACTO_MATRIZ,ALTA,MANTENER,Código IES desde matriz.,MATCH_UNICO,MATCH_R1_CODIGO_UNICO_DERIVADO
I162S2C87J4V2,COD_SEDE,IDENTIFICADOR,2,2,PROMEDIOS_MATRIZ.COD_SEDE,CODIGO_EXACTO_MATRIZ,ALTA,MANTENER,Sede desde matriz.,MATCH_UNICO,MATCH_R1_CODIGO_UNICO_DERIVADO
I162S2C87J4V2,COD_CARRERA_DERIVADO,IDENTIFICADOR,87,87,CODIGO_UNICO_PARSEADO,PARSEO_CODIGO_UNICO,ALTA,MANTENER,Código carrera derivado desde CODIGO_UNICO.,MATCH_UNICO,MATCH_R1_CODIGO_UNICO_DERIVADO
I162S2C87J4V2,JORNADA,IDENTIFICADOR,4,4,PROMEDIOS_MATRIZ.JORNADA,CODIGO_EXACTO_MATRIZ,ALTA,MANTENER,Jornada desde matriz.,MATCH_UNICO,MATCH_R1_CODIGO_UNICO_DERIVADO
I162S2C87J4V2,VERSION_DERIVADA,IDENTIFICADOR,2,2,CODIGO_UNICO_PARSEADO,PARSEO_CODIGO_UNICO,ALTA,MANTENER,Versión derivada desde CODIGO_UNICO.,MATCH_UNICO,MATCH_R1_CODIGO_UNICO_DERIVADO
I162S2C87J4V2,NOMBRE_CARRERA_ORIGINAL,ESTRUCTURA_ACADEMICA,INGENIERIA INDUSTRIAL,INGENIERIA INDUSTRIAL,PROMEDIOS_MATRIZ.NOMBRE_CARRERA,CODIGO_EXACTO_MATRIZ,ALTA,MANTENER,Nombre carrera desde matriz.,MATCH_UNICO,MATCH_R1_CODIGO_UNICO_DERIVADO
I162S2C87J4V2,NOMBRE_CARRERA_NORMALIZADO,ESTRUCTURA_ACADEMICA,INGENIERIA INDUSTRIAL,INGENIERIA INDUSTRIAL,PROMEDIOS_MATRIZ.NOMBRE_CARRERA,NORMALIZACION,ALTA,MANTENER,Nombre normalizado desde matriz.,MATCH_UNICO,MATCH_R1_CODIGO_UNICO_DERIVADO
I162S2C87J4V2,MODALIDAD_ORIGINAL,ESTRUCTURA_ACADEMICA,3,3,PROMEDIOS_MATRIZ.MODALIDAD,CODIGO_EXACTO_MATRIZ,ALTA,MANTENER,Modalidad desde matriz.,MATCH_UNICO,MATCH_R1_CODIGO_UNICO_DERIVADO
I162S2C87J4V2,TIPO_PLAN_CARRERA_ORIGINAL,ESTRUCTURA_ACADEMICA,1,1,PROMEDIOS_MATRIZ.TIPO_PLAN_CARRERA,CODIGO_EXACTO_MATRIZ,ALTA,MANTENER,Tipo plan desde matriz.,MATCH_UNICO,MATCH_R1_CODIGO_UNICO_DERIVADO
I162S2C87J4V2,CARACT_PLAN_ESPECIAL_ORIGINAL,ESTRUCTURA_ACADEMICA,NO APLICA,NO APLICA,PROMEDIOS_MATRIZ.CARACT_PLAN_ESPECIAL,CODIGO_EXACTO_MATRIZ,ALTA,MANTENER,Característica de plan desde matriz.,MATCH_UNICO,MATCH_R1_CODIGO_UNICO_DERIVADO
I162S2C87J4V2,NIVEL_GLOBAL,ESTRUCTURA_ACADEMICA,1,1,PROMEDIOS_MATRIZ.NIVEL_GLOBAL,CODIGO_EXACTO_MATRIZ,ALTA,MANTENER,Nivel global desde matriz.,MATCH_UNICO,MATCH_R1_CODIGO_UNICO_DERIVADO
I162S2C87J4V2,NIVEL_CARRERA,ESTRUCTURA_ACADEMICA,2,2,PROMEDIOS_MATRIZ.NIVEL_CARRERA,CODIGO_EXACTO_MATRIZ,ALTA,MANTENER,Nivel carrera desde matriz.,MATCH_UNICO,MATCH_R1_CODIGO_UNICO_DERIVADO
I162S2C87J4V2,VIGENCIA,ESTRUCTURA_ACADEMICA,1,1,PROMEDIOS_MATRIZ.VIGENCIA,CODIGO_EXACTO_MATRIZ,ALTA,MANTENER,Vigencia interna desde matriz.,MATCH_UNICO,MATCH_R1_CODIGO_UNICO_DERIVADO
I162S2C87J4V2,ESTADO_CRUCE_INDICES,TRAZABILIDAD,FALTA_CREAR_EN_INDICES,FALTA_CREAR_EN_INDICES,ARCHIVO_OPERATIVO_ACTUAL,MANTENER_TRAZABILIDAD_EXISTENTE,ALTA,MANTENER,Campo de trazabilidad ya poblado; no se recalcula en esta etapa.,MATCH_UNICO,MATCH_R1_CODIGO_UNICO_DERIVADO
I162S2C87J4V2,MOTIVO_ESTADO_CRUCE,TRAZABILIDAD,No existe coincidencia exacta por CODIGO_UNICO ni match auxiliar fuerte,No existe coincidencia exacta por CODIGO_UNICO ni match auxiliar fuerte,ARCHIVO_OPERATIVO_ACTUAL,MANTENER_TRAZABILIDAD_EXISTENTE,ALTA,MANTENER,Campo de trazabilidad ya poblado; no se recalcula en esta etapa.,MATCH_UNICO,MATCH_R1_CODIGO_UNICO_DERIVADO
I162S2C87J4V2,FUENTE,TRAZABILIDAD,PROMEDIOSDEALUMNOS_7804.xlsx / hoja matriz,PROMEDIOSDEALUMNOS_7804.xlsx / hoja matriz,ARCHIVO_OPERATIVO_ACTUAL,MANTENER_TRAZABILIDAD_EXISTENTE,ALTA,MANTENER,Campo de trazabilidad ya poblado; no se recalcula en esta etapa.,MATCH_UNICO,MATCH_R1_CODIGO_UNICO_DERIVADO
I162S2C87J4V2,REVISADO_MANUALMENTE,TRAZABILIDAD,NO,NO,ARCHIVO_OPERATIVO_ACTUAL,MANTENER_TRAZABILIDAD_EXISTENTE,ALTA,MANTENER,Campo de trazabilidad ya poblado; no se recalcula en esta etapa.,MATCH_UNICO,MATCH_R1_CODIGO_UNICO_DERIVADO
I162S2C87J4V2,OBSERVACION_AUDITORIA,TRAZABILIDAD,Crear según PROMEDIOSDEALUMNOS_7804.xlsx hoja matriz; no encontrado en listado existente INDICES por CODIGO_UNICO.,Crear según PROMEDIOSDEALUMNOS_7804.xlsx hoja matriz; no encontrado en listado existente INDICES por CODIGO_UNICO.,ARCHIVO_OPERATIVO_ACTUAL,MANTENER_TRAZABILIDAD_EXISTENTE,ALTA,MANTENER,Campo de trazabilidad ya poblado; no se recalcula en esta etapa.,MATCH_UNICO,MATCH_R1_CODIGO_UNICO_DERIVADO
I162S2C87J4V2,Sede,FORMULARIO_CNED_INDICES,Santiago,Santiago,MAPEO_LOCAL_COD_SEDE_VALIDADO_EN_OPERATIVO,MAPEO_COD_SEDE_A_SEDE,ALTA,MANTENER,Mapa local observado en archivo operativo.,MATCH_UNICO,MATCH_R1_CODIGO_UNICO_DERIVADO
I162S2C87J4V2,Tipo de Carrera,FORMULARIO_CNED_INDICES,Profesional,Profesional,MAPEO_LOCAL_NIVEL_CARRERA,MAPEO_NIVEL_CARRERA,ALTA,MANTENER,Mapa local observado en archivo operativo.,MATCH_UNICO,MATCH_R1_CODIGO_UNICO_DERIVADO
I162S2C87J4V2,Nombre,FORMULARIO_CNED_INDICES,INGENIERIA INDUSTRIAL,INGENIERIA INDUSTRIAL,PROMEDIOS_MATRIZ.NOMBRE_CARRERA,CODIGO_EXACTO_MATRIZ,ALTA,MANTENER,Nombre de formulario desde matriz.,MATCH_UNICO,MATCH_R1_CODIGO_UNICO_DERIVADO
I162S2C87J4V2,Mención o Especialidad,FORMULARIO_CNED_INDICES,REVISAR,,,MATCH_R1_CODIGO_UNICO_DERIVADO,NULA,DEJAR_REVISAR,Sin fuente explícita en bases actuales.,MATCH_UNICO,MATCH_R1_CODIGO_UNICO_DERIVADO
I162S2C87J4V2,Año de inicio de Actividades,FORMULARIO_CNED_INDICES,REVISAR,2026,DICCIONARIO_COMPLEMENTADO.ANIO_INICIO,MATCH_R1_CODIGO_UNICO_DERIVADO,ALTA,COMPLETAR,Año de inicio disponible en diccionario con match único no ambiguo.,MATCH_UNICO,MATCH_R1_CODIGO_UNICO_DERIVADO
I162S2C87J4V2,Campus,FORMULARIO_CNED_INDICES,República,República,MAPEO_LOCAL_COD_SEDE_A_CAMPUS,MAPEO_REQUIERE_VALIDACION,MEDIA,MANTENER,Campus solo mapeado para sede 2; sede 3 queda REVISAR.,MATCH_UNICO,MATCH_R1_CODIGO_UNICO_DERIVADO
I162S2C87J4V2,Horario,FORMULARIO_CNED_INDICES,Otro,Otro,MAPEO_LOCAL_JORNADA,MAPEO_JORNADA_A_HORARIO,ALTA,MANTENER,Mapa local observado en archivo operativo.,MATCH_UNICO,MATCH_R1_CODIGO_UNICO_DERIVADO
I162S2C87J4V2,Estado,FORMULARIO_CNED_INDICES,Programa o Carrera Nueva(o),Programa o Carrera Nueva(o),REGLA_OPERACIONAL_CREAR_FALTANTE,CONSTANTE_CONTROLADA,ALTA,MANTENER,Todos los 71 son programas faltantes a crear.,MATCH_UNICO,MATCH_R1_CODIGO_UNICO_DERIVADO
I162S2C87J4V2,Tipo Programa,FORMULARIO_CNED_INDICES,Programa Regular,Programa Regular,MAPEO_LOCAL_TIPO_PLAN_CARRERA,MAPEO_TIPO_PLAN_A_TIPO_PROGRAMA,ALTA,MANTENER,Mapa local observado en archivo operativo.,MATCH_UNICO,MATCH_R1_CODIGO_UNICO_DERIVADO
I162S2C87J4V2,Detalle del Tipo de Programa (especiales),FORMULARIO_CNED_INDICES,No aplica,No aplica,PROMEDIOS_MATRIZ.TIPO_PLAN_CARRERA,REGLA_REGULAR_NO_APLICA,ALTA,MANTENER,Programa regular no requiere detalle especial.,MATCH_UNICO,MATCH_R1_CODIGO_UNICO_DERIVADO
I162S2C87J4V2,Modalidad del Programa,FORMULARIO_CNED_INDICES,No presencial,No presencial,MAPEO_LOCAL_MODALIDAD,MAPEO_MODALIDAD_A_FORMULARIO,ALTA,MANTENER,Mapa local observado en archivo operativo.,MATCH_UNICO,MATCH_R1_CODIGO_UNICO_DERIVADO
I162S2C87J4V2,Área del Conocimiento,AREA_CONOCIMIENTO,REVISAR,CODIGO_AREA_ACTUAL=7,DICCIONARIO_COMPLEMENTADO.AREA_ACTUAL,MATCH_R1_CODIGO_UNICO_DERIVADO,MEDIA,DEJAR_REVISAR,"Existe código de área, pero falta tabla oficial de equivalencia textual.",MATCH_UNICO,MATCH_R1_CODIGO_UNICO_DERIVADO
I162S2C87J4V2,Sub Área,AREA_CONOCIMIENTO,REVISAR,,,MATCH_R1_CODIGO_UNICO_DERIVADO,NULA,DEJAR_REVISAR,Sin fuente explícita en bases actuales.,MATCH_UNICO,MATCH_R1_CODIGO_UNICO_DERIVADO
I162S2C87J4V2,Carrera Genérica,AREA_CONOCIMIENTO,REVISAR,,,MATCH_R1_CODIGO_UNICO_DERIVADO,NULA,DEJAR_REVISAR,Sin fuente explícita en bases actuales.,MATCH_UNICO,MATCH_R1_CODIGO_UNICO_DERIVADO
I162S2C87J4V2,Título que otorga el programa,FORMULARIO_CNED_INDICES,REVISAR,INGENIERO INDUSTRIAL,DICCIONARIO_COMPLEMENTADO.NOMBRE_TITULO,MATCH_R1_CODIGO_UNICO_DERIVADO,ALTA,COMPLETAR,Título disponible en diccionario con match único no ambiguo.,MATCH_UNICO,MATCH_R1_CODIGO_UNICO_DERIVADO
I162S2C87J4V2,Grado Académico que otorga el programa,FORMULARIO_CNED_INDICES,REVISAR,,,MATCH_R1_CODIGO_UNICO_DERIVADO,NULA,DEJAR_REVISAR,Sin fuente explícita en bases actuales.,MATCH_UNICO,MATCH_R1_CODIGO_UNICO_DERIVADO
I162S2C87J4V2,Dependencia,FORMULARIO_CNED_INDICES,REVISAR,,,MATCH_R1_CODIGO_UNICO_DERIVADO,NULA,DEJAR_REVISAR,Sin fuente explícita en bases actuales.,MATCH_UNICO,MATCH_R1_CODIGO_UNICO_DERIVADO
I162S2C87J4V2,Régimen,FORMULARIO_CNED_INDICES,REVISAR,CODIGO_REGIMEN=2,DICCIONARIO_COMPLEMENTADO.REGIMEN,MATCH_R1_CODIGO_UNICO_DERIVADO,MEDIA,DEJAR_REVISAR,"Existe código de régimen, pero falta tabla oficial para etiqueta de formulario.",MATCH_UNICO,MATCH_R1_CODIGO_UNICO_DERIVADO
I162S2C87J4V2,Duración del programa en Semestres,FORMULARIO_CNED_INDICES,8,8,PROMEDIOS_MATRIZ.DURACION_TOTAL,CODIGO_EXACTO_MATRIZ,ALTA,MANTENER,Duración total en semestres desde matriz.,MATCH_UNICO,MATCH_R1_CODIGO_UNICO_DERIVADO
I162S2C87J4V2,Ingreso Directo,INGRESO_REQUISITOS,REVISAR,CODIGO_REQUISITO_INGRESO=1,DICCIONARIO_COMPLEMENTADO.REQUISITO_INGRESO,MATCH_R1_CODIGO_UNICO_DERIVADO,MEDIA,DEJAR_REVISAR,"Existe código de requisito, pero falta tabla oficial/semántica para campo de formulario.",MATCH_UNICO,MATCH_R1_CODIGO_UNICO_DERIVADO
I162S2C87J4V2,Ingreso desde un plan Común,INGRESO_REQUISITOS,REVISAR,,,MATCH_R1_CODIGO_UNICO_DERIVADO,NULA,DEJAR_REVISAR,Sin fuente explícita en bases actuales.,MATCH_UNICO,MATCH_R1_CODIGO_UNICO_DERIVADO
I162S2C87J4V2,Ingreso desde Bachillerato,INGRESO_REQUISITOS,REVISAR,,,MATCH_R1_CODIGO_UNICO_DERIVADO,NULA,DEJAR_REVISAR,Sin fuente explícita en bases actuales.,MATCH_UNICO,MATCH_R1_CODIGO_UNICO_DERIVADO
I162S2C87J4V2,Otro Tipo de Ingreso,INGRESO_REQUISITOS,REVISAR,,,MATCH_R1_CODIGO_UNICO_DERIVADO,NULA,DEJAR_REVISAR,Sin fuente explícita en bases actuales.,MATCH_UNICO,MATCH_R1_CODIGO_UNICO_DERIVADO
I162S2C87J4V2,Ingreso otro,INGRESO_REQUISITOS,REVISAR,,,MATCH_R1_CODIGO_UNICO_DERIVADO,NULA,DEJAR_REVISAR,Sin fuente explícita en bases actuales.,MATCH_UNICO,MATCH_R1_CODIGO_UNICO_DERIVADO
I162S2C87J4V2,Observaciones,TRAZABILIDAD,Crear según matriz PROMEDIOSDEALUMNOS_7804.xlsx / hoja matriz; no encontrado en listado existente INDICES por CODIGO_UNICO.,Crear según matriz PROMEDIOSDEALUMNOS_7804.xlsx / hoja matriz; no encontrado en listado existente INDICES por CODIGO_UNICO.,ARCHIVO_OPERATIVO_ACTUAL,MANTENER_TRAZABILIDAD_EXISTENTE,ALTA,MANTENER,Campo de trazabilidad ya poblado; no se recalcula en esta etapa.,MATCH_UNICO,MATCH_R1_CODIGO_UNICO_DERIVADO
I162S2C87J4V2,ANIO_INICIO,OFERTA_ACADEMICA,2026,2026,DICCIONARIO_COMPLEMENTADO.ANIO_INICIO,MATCH_R1_CODIGO_UNICO_DERIVADO,ALTA,MANTENER,Valor técnico ANIO_INICIO disponible con match único no ambiguo.,MATCH_UNICO,MATCH_R1_CODIGO_UNICO_DERIVADO
I162S2C87J4V2,REGIMEN,OFERTA_ACADEMICA,2,2,DICCIONARIO_COMPLEMENTADO.REGIMEN,MATCH_R1_CODIGO_UNICO_DERIVADO,ALTA,MANTENER,Valor técnico REGIMEN disponible con match único no ambiguo.,MATCH_UNICO,MATCH_R1_CODIGO_UNICO_DERIVADO
